timestamp,machine_id,machine_type,barrel_temperature_celsius,mold_temperature_celsius,injection_pressure_bar,holding_pressure_bar,injection_speed_mm_per_s,cooling_time_s,cycle_time_s,material_viscosity_pa_s,mold_clamping_force_tons,operation_time_hours,parts_produced,mold_wear_percent,status,time_since_maintenance,hour_of_day,day_of_week
2025-03-31T16:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,219.51,49.46,1219.08,788.77,87.97,15.73,34.73,332.62,237.16,60.11,5857,22.27,NORMAL,60.11,16,0
2025-03-31T17:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,225.1,48.34,1240.37,820.99,86.07,16.23,35.3,299.71,226.63,59.38,5785,16.0,NORMAL,59.38,17,0
2025-03-31T17:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,222.69,41.95,1221.75,771.27,88.28,16.15,32.19,325.48,222.58,58.68,5736,20.17,NORMAL,58.68,17,0
2025-03-31T17:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,215.55,42.13,1173.0,778.52,89.39,16.59,34.52,329.5,233.87,59.84,5823,20.5,NORMAL,59.84,17,0
2025-03-31T17:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,223.75,50.12,1181.14,774.64,85.06,16.76,36.56,305.62,231.55,59.81,5818,18.9,NORMAL,59.81,17,0
2025-03-31T17:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,220.97,47.63,1200.24,834.62,82.26,14.03,37.19,300.44,228.16,59.33,5793,15.85,NORMAL,59.33,17,0
2025-03-31T17:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,217.88,39.89,1155.15,753.94,81.79,16.0,33.79,336.73,227.69,60.18,5864,16.42,NORMAL,60.18,17,0
2025-03-31T18:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,217.14,48.34,1246.25,828.37,85.53,15.53,37.35,337.49,233.3,59.47,5794,22.22,NORMAL,59.47,18,0
2025-03-31T18:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,217.72,40.75,1175.73,814.35,89.04,15.3,36.77,341.82,220.54,58.8,5749,17.77,NORMAL,58.8,18,0
2025-03-31T18:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,218.11,48.27,1197.5,840.34,89.8,15.72,35.0,323.89,233.18,59.9,5829,16.07,NORMAL,59.9,18,0
2025-03-31T18:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,220.29,45.08,1156.66,790.5,84.81,15.66,37.43,302.48,231.81,59.94,5831,21.83,NORMAL,59.94,18,0
2025-03-31T18:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,220.97,47.63,1336.43,903.9,82.26,14.03,37.19,300.44,228.16,59.39,5798,15.85,NORMAL,59.39,18,0
2025-03-31T18:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,224.95,41.68,1169.88,850.5,82.52,14.35,33.12,309.12,228.91,60.26,5872,13.97,NORMAL,60.26,18,0
2025-03-31T19:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,224.1,40.24,1168.1,808.82,85.56,14.37,36.83,338.47,233.38,59.56,5802,16.65,NORMAL,59.56,19,0
2025-03-31T19:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,220.32,48.78,1203.95,839.63,85.95,13.15,33.2,337.8,237.63,58.91,5759,20.41,NORMAL,58.91,19,0
2025-03-31T19:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,220.1,41.36,1251.03,782.82,83.52,14.43,33.92,322.9,229.78,60.05,5843,14.16,NORMAL,60.05,19,0
2025-03-31T19:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,215.48,44.26,1237.52,773.23,82.74,15.54,34.99,339.31,239.12,60.05,5841,23.07,NORMAL,60.05,19,0
2025-03-31T19:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,220.97,47.63,1398.12,946.18,82.26,14.03,37.19,300.44,228.16,59.52,5809,15.85,FAILURE,59.52,19,0
2025-03-31T19:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,221.09,39.95,1219.66,764.2,82.24,13.05,35.44,312.66,231.39,60.41,5887,12.97,NORMAL,60.41,19,0
2025-03-31T20:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,218.58,45.98,1166.28,829.1,85.48,13.72,36.96,337.98,227.76,59.68,5813,15.18,NORMAL,59.68,20,0
2025-03-31T20:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,218.63,47.38,1239.33,849.48,87.87,16.14,35.49,335.54,238.12,59.02,5770,20.63,NORMAL,59.02,20,0
2025-03-31T20:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,214.9,43.38,1198.5,820.5,87.35,16.6,35.08,314.8,238.94,60.15,5853,16.91,NORMAL,60.15,20,0
2025-03-31T20:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,221.67,47.75,1247.59,749.66,82.8,12.92,36.5,341.47,232.99,60.15,5850,25.07,NORMAL,60.15,20,0
2025-03-31T20:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,218.43,48.05,1169.68,832.88,88.25,15.12,33.41,302.89,221.21,59.61,5818,13.88,NORMAL,59.61,20,0
2025-03-31T20:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,221.66,40.96,1244.64,841.37,87.83,14.53,37.84,340.48,229.75,60.51,5897,20.88,NORMAL,60.51,20,0
2025-03-31T21:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,223.33,44.53,1226.07,802.61,81.17,13.93,33.42,303.7,220.5,59.82,5826,16.35,NORMAL,59.82,21,0
2025-03-31T21:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,218.63,47.38,1367.89,940.03,87.87,16.14,35.49,335.54,238.12,59.09,5777,20.63,FAILURE,59.09,21,0
2025-03-31T21:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,224.65,50.3,1244.97,821.05,85.76,13.42,37.21,317.69,221.93,60.26,5864,23.1,NORMAL,60.26,21,0
2025-03-31T21:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,220.68,42.26,1166.04,769.98,88.49,14.91,34.88,298.47,225.5,60.2,5855,24.49,NORMAL,60.2,21,0
2025-03-31T21:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,215.0,46.77,1187.23,837.6,81.61,13.24,37.57,310.17,226.83,59.74,5832,14.84,NORMAL,59.74,21,0
2025-03-31T21:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,217.14,46.22,1185.3,845.53,87.75,13.34,36.53,323.33,227.05,60.57,5902,20.37,NORMAL,60.57,21,0
2025-03-31T22:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,225.12,46.89,1225.71,785.33,87.67,13.19,33.82,322.11,226.76,59.95,5839,19.35,NORMAL,59.95,22,0
2025-03-31T22:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,225.3,39.69,1145.92,750.93,87.54,14.04,36.88,336.74,220.44,59.24,5791,19.32,NORMAL,59.24,22,0
2025-03-31T22:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,214.8,40.01,1223.51,765.53,85.82,16.27,32.6,339.23,235.11,60.4,5877,17.55,NORMAL,60.4,22,0
2025-03-31T22:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,216.39,49.6,1191.89,774.06,81.39,14.17,32.34,337.49,221.68,60.26,5861,16.33,NORMAL,60.26,22,0
2025-03-31T22:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,219.0,49.09,1242.43,826.12,81.76,14.11,33.85,330.43,231.43,59.88,5844,19.97,NORMAL,59.88,22,0
2025-03-31T22:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,224.57,40.21,1161.37,799.93,80.17,14.41,33.74,317.65,224.17,60.68,5913,17.23,NORMAL,60.68,22,0
2025-03-31T23:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,224.44,40.7,1251.95,764.88,82.12,16.93,34.14,338.23,233.75,60.03,5847,22.25,NORMAL,60.03,23,0
2025-03-31T23:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,219.12,49.86,1182.44,774.39,81.06,15.19,33.44,308.55,235.15,59.35,5802,22.18,NORMAL,59.35,23,0
2025-03-31T23:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,216.65,48.43,1237.02,805.79,88.91,15.86,36.35,337.47,231.17,60.51,5888,16.07,NORMAL,60.51,23,0
2025-03-31T23:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,224.44,40.13,1155.29,771.59,85.12,13.99,35.26,305.82,238.34,60.32,5867,17.44,NORMAL,60.32,23,0
2025-03-31T23:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,224.98,42.61,1233.27,841.22,82.59,16.58,36.92,324.0,238.15,59.95,5851,21.27,NORMAL,59.95,23,0
2025-03-31T23:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,223.71,47.77,1239.2,797.7,88.38,15.78,33.53,335.93,234.57,60.82,5926,18.05,NORMAL,60.82,23,0
2025-04-01T00:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,221.81,41.36,1249.51,790.94,84.1,16.84,36.23,339.88,220.53,60.17,5862,22.17,NORMAL,60.17,0,1
2025-04-01T00:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,217.2,45.47,1215.54,803.15,89.63,15.16,34.98,339.48,237.33,59.42,5809,14.35,NORMAL,59.42,0,1
2025-04-01T00:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,219.81,48.29,1253.97,773.3,86.34,15.23,35.18,308.62,225.17,60.64,5900,17.15,NORMAL,60.64,0,1
2025-04-01T00:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,221.12,44.27,1252.79,780.07,80.47,14.96,35.36,318.1,228.41,60.46,5880,21.56,NORMAL,60.46,0,1
2025-04-01T00:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,224.98,42.61,1357.13,841.22,82.59,16.58,42.69,399.29,238.15,60.01,5857,21.27,FAILURE,60.01,0,1
2025-04-01T00:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,223.71,47.77,1357.94,797.7,88.38,15.78,45.86,384.78,234.57,60.94,5939,18.05,FAILURE,60.94,0,1
2025-04-01T01:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,224.15,47.29,1154.95,774.77,87.76,13.79,32.2,327.22,234.74,60.23,5867,20.75,NORMAL,60.23,1,1
2025-04-01T01:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,225.32,45.1,1244.29,774.78,82.9,16.78,35.35,306.45,235.29,59.48,5815,22.31,NORMAL,59.48,1,1
2025-04-01T01:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,224.27,47.97,1210.09,778.99,89.38,17.06,35.16,341.44,232.56,60.79,5915,23.71,NORMAL,60.79,1,1
2025-04-01T01:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,218.32,46.87,1190.39,841.64,86.31,17.09,36.93,327.9,231.37,60.52,5886,16.11,NORMAL,60.52,1,1
2025-04-01T01:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,221.48,47.47,1183.25,762.14,85.86,13.63,32.89,321.17,222.27,60.08,5862,13.72,NORMAL,60.08,1,1
2025-04-01T01:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,218.1,46.19,1217.3,806.42,85.83,16.2,32.54,302.21,227.17,61.01,5944,17.01,NORMAL,61.01,1,1
2025-04-01T02:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,217.19,43.62,1200.29,836.05,81.05,15.86,35.5,341.13,232.73,60.34,5878,20.59,NORMAL,60.34,2,1
2025-04-01T02:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,219.52,48.35,1253.09,783.49,83.77,13.47,35.88,314.79,220.33,59.61,5827,18.8,NORMAL,59.61,2,1
2025-04-01T02:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,219.07,45.91,1205.69,835.98,88.16,13.93,36.95,338.08,222.73,60.85,5921,18.41,NORMAL,60.85,2,1
2025-04-01T02:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,222.63,45.54,1165.49,827.92,82.13,12.97,32.94,309.16,236.09,60.58,5891,23.21,NORMAL,60.58,2,1
2025-04-01T02:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,223.63,46.42,1221.41,790.94,84.01,16.09,33.66,304.7,234.03,60.22,5878,16.94,NORMAL,60.22,2,1
2025-04-01T02:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,218.86,49.94,1194.68,824.59,80.36,13.6,35.48,302.45,226.17,61.15,5959,20.02,NORMAL,61.15,2,1
2025-04-01T03:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,215.17,42.42,1192.2,845.68,82.28,15.05,32.18,340.27,231.73,60.49,5893,18.87,NORMAL,60.49,3,1
2025-04-01T03:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,222.51,40.13,1204.08,852.8,89.48,14.39,32.66,333.28,225.17,59.7,5836,13.52,NORMAL,59.7,3,1
2025-04-01T03:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,219.07,45.91,1397.64,835.98,88.16,13.93,42.34,393.37,222.73,60.99,5934,18.41,FAILURE,60.99,3,1
2025-04-01T03:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,220.45,45.79,1152.55,783.18,82.28,14.02,34.38,319.17,225.44,60.7,5903,20.36,NORMAL,60.7,3,1
2025-04-01T03:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,218.11,50.15,1200.31,835.26,84.51,14.83,36.4,307.96,222.39,60.36,5892,15.01,NORMAL,60.36,3,1
2025-04-01T03:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,224.15,41.3,1248.14,815.22,87.36,13.88,32.0,333.84,235.53,61.29,5972,14.11,NORMAL,61.29,3,1
2025-04-01T04:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,224.17,48.61,1252.48,851.07,88.28,14.02,37.6,338.59,238.96,60.58,5903,15.31,NORMAL,60.58,4,1
2025-04-01T04:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,220.2,39.98,1188.6,757.66,89.61,15.59,33.67,299.34,234.52,59.78,5844,15.15,NORMAL,59.78,4,1
2025-04-01T04:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,224.37,47.1,1187.4,836.15,83.78,15.27,37.98,313.37,232.7,61.06,5939,14.35,NORMAL,61.06,4,1
2025-04-01T04:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,218.07,43.17,1200.71,798.54,87.04,14.63,35.2,307.05,225.53,60.81,5914,15.4,NORMAL,60.81,4,1
2025-04-01T04:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,217.43,42.23,1251.12,840.25,84.79,16.69,37.28,308.53,232.75,60.42,5897,19.99,NORMAL,60.42,4,1
2025-04-01T04:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,223.13,43.77,1236.93,833.67,87.3,14.03,37.98,311.65,225.8,61.41,5985,12.87,NORMAL,61.41,4,1
2025-04-01T05:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,222.29,42.69,1168.33,823.92,82.16,16.82,31.91,333.29,239.08,60.67,5911,22.57,NORMAL,60.67,5,1
2025-04-01T05:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,224.07,43.49,1231.87,804.25,81.89,15.68,37.63,314.57,235.22,59.87,5853,21.71,NORMAL,59.87,5,1
2025-04-01T05:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,223.22,44.84,1228.32,775.47,81.84,14.62,32.27,300.99,220.81,61.19,5950,23.12,NORMAL,61.19,5,1
2025-04-01T05:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,224.7,44.6,1179.04,803.44,81.28,13.44,37.92,305.32,238.08,60.9,5923,24.89,NORMAL,60.9,5,1
2025-04-01T05:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,224.0,41.47,1238.46,798.88,84.23,13.41,36.22,298.9,223.37,60.54,5909,14.41,NORMAL,60.54,5,1
2025-04-01T05:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,224.23,42.02,1184.79,810.34,82.43,15.02,36.95,318.01,237.22,61.52,5995,17.7,NORMAL,61.52,5,1
2025-04-01T06:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,222.29,42.69,1168.33,823.92,74.9,16.82,31.91,397.43,239.08,60.75,5920,22.57,NORMAL,60.75,6,1
2025-04-01T06:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,217.47,44.0,1149.42,843.91,86.79,16.25,34.73,339.64,234.91,59.98,5863,16.21,NORMAL,59.98,6,1
2025-04-01T06:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,220.09,48.69,1240.49,776.48,88.08,15.82,32.35,309.67,229.19,61.31,5963,23.91,NORMAL,61.31,6,1
2025-04-01T06:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,224.7,44.6,1317.76,938.29,81.28,13.44,37.92,305.32,238.08,60.99,5930,24.89,NORMAL,60.99,6,1
2025-04-01T06:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,224.0,41.47,1313.75,798.88,84.23,13.41,47.26,396.16,223.37,60.66,5920,14.41,FAILURE,60.66,6,1
2025-04-01T06:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,222.26,44.19,1184.18,756.55,81.76,14.85,32.18,306.45,228.18,61.66,6007,15.58,NORMAL,61.66,6,1
2025-04-01T07:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,223.03,47.38,1252.24,771.53,88.14,15.66,36.76,303.33,227.89,60.9,5935,15.75,NORMAL,60.9,7,1
2025-04-01T07:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,217.47,44.0,1367.81,908.13,86.79,16.25,34.73,339.64,234.91,60.1,5876,16.21,FAILURE,60.1,7,1
2025-04-01T07:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,215.34,45.48,1175.3,849.69,86.44,13.94,35.63,307.82,221.13,61.41,5974,14.8,NORMAL,61.41,7,1
2025-04-01T07:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,224.17,45.24,1160.61,755.84,83.61,16.16,36.07,303.03,237.31,61.12,5942,20.21,NORMAL,61.12,7,1
2025-04-01T07:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,217.32,47.82,1206.38,755.98,88.88,14.47,35.1,338.89,226.33,60.78,5929,19.88,NORMAL,60.78,7,1
2025-04-01T07:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,220.23,43.56,1223.06,848.97,86.89,13.68,32.2,304.0,226.06,61.73,6014,22.85,NORMAL,61.73,7,1
2025-04-01T08:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,219.01,40.85,1231.0,837.77,81.2,15.24,33.47,327.83,233.58,60.97,5942,17.99,NORMAL,60.97,8,1
2025-04-01T08:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,223.3,48.79,1213.74,839.82,82.36,14.1,33.08,334.2,225.34,60.16,5882,15.6,NORMAL,60.16,8,1
2025-04-01T08:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,216.79,47.02,1175.17,759.02,81.12,15.42,37.88,336.26,238.03,61.47,5979,19.7,NORMAL,61.47,8,1
2025-04-01T08:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,215.56,49.29,1241.16,839.98,85.35,13.73,37.94,317.68,224.46,61.19,5948,22.9,NORMAL,61.19,8,1
2025-04-01T08:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,223.15,42.12,1216.97,843.55,88.38,16.46,36.46,327.35,228.2,60.91,5942,17.25,NORMAL,60.91,8,1
2025-04-01T08:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,218.58,45.3,1180.56,769.54,81.14,13.55,34.16,298.71,237.42,61.86,6028,16.38,NORMAL,61.86,8,1
2025-04-01T09:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,216.89,41.29,1172.59,852.81,87.26,16.26,32.74,329.04,231.63,61.05,5950,19.04,NORMAL,61.05,9,1
2025-04-01T09:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,236.71,58.95,1213.74,839.82,82.36,14.1,33.08,334.2,225.34,60.3,5897,15.6,NORMAL,60.3,9,1
2025-04-01T09:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,221.1,42.31,1246.45,767.16,80.81,16.83,37.52,306.92,222.63,61.55,5986,19.79,NORMAL,61.55,9,1
2025-04-01T09:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,223.21,47.57,1213.37,757.29,89.5,16.03,37.5,306.29,231.76,61.33,5961,20.69,NORMAL,61.33,9,1
2025-04-01T09:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,215.96,47.82,1221.41,829.44,88.59,16.32,36.12,304.35,227.76,61.01,5951,15.7,NORMAL,61.01,9,1
2025-04-01T09:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,219.21,49.08,1224.33,846.51,81.51,15.6,35.23,299.27,237.47,61.97,6039,18.49,NORMAL,61.97,9,1
2025-04-01T10:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,217.46,49.33,1235.34,790.42,86.64,15.65,34.44,329.48,231.72,61.17,5963,16.6,NORMAL,61.17,10,1
2025-04-01T10:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,222.93,49.73,1163.31,843.85,84.13,14.18,31.95,336.62,233.88,60.43,5911,19.39,NORMAL,60.43,10,1
2025-04-01T10:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,225.35,47.62,1237.14,847.39,84.89,13.83,36.68,326.32,236.43,61.66,5996,21.94,NORMAL,61.66,10,1
2025-04-01T10:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,222.09,47.45,1159.34,777.58,82.66,16.59,35.05,336.29,234.45,61.47,5974,23.04,NORMAL,61.47,10,1
2025-04-01T10:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,216.27,42.47,1203.19,844.93,80.2,14.96,33.54,335.37,228.96,61.1,5959,23.59,NORMAL,61.1,10,1
2025-04-01T10:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,216.56,46.89,1191.71,755.57,82.99,14.15,33.83,331.29,223.98,62.08,6050,15.0,NORMAL,62.08,10,1
2025-04-01T11:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,220.16,44.98,1232.39,749.41,80.54,14.15,36.65,311.37,229.02,61.26,5971,17.41,NORMAL,61.26,11,1
2025-04-01T11:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,221.58,42.92,1196.98,800.46,86.66,14.69,35.63,322.63,224.24,60.57,5925,20.86,NORMAL,60.57,11,1
2025-04-01T11:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,216.5,43.53,1147.44,841.16,81.74,14.52,32.96,300.18,221.39,61.71,6001,22.97,NORMAL,61.71,11,1
2025-04-01T11:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,222.05,45.72,1217.95,770.7,82.13,15.56,36.39,304.25,221.34,61.61,5988,19.53,NORMAL,61.61,11,1
2025-04-01T11:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,219.11,47.35,1237.94,751.82,85.39,15.06,33.87,333.79,230.19,61.22,5972,18.7,NORMAL,61.22,11,1
2025-04-01T11:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,219.05,39.62,1237.37,772.15,81.84,13.96,34.71,317.08,236.31,62.14,6056,21.67,NORMAL,62.14,11,1
2025-04-01T12:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,222.87,48.1,1211.87,795.37,88.11,15.04,31.91,304.15,233.05,61.34,5979,15.62,NORMAL,61.34,12,1
2025-04-01T12:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,224.65,45.95,1165.22,819.58,89.22,15.12,31.83,317.36,226.33,60.69,5937,20.38,NORMAL,60.69,12,1
2025-04-01T12:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,216.31,50.0,1253.52,826.5,89.01,14.12,33.23,327.79,220.57,61.8,6010,18.51,NORMAL,61.8,12,1
2025-04-01T12:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,216.55,43.71,1253.39,793.37,84.31,16.16,34.94,319.92,227.59,61.71,5998,23.45,NORMAL,61.71,12,1
2025-04-01T12:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,221.19,48.8,1221.68,787.8,86.19,14.19,34.05,312.95,221.56,61.31,5981,20.85,NORMAL,61.31,12,1
2025-04-01T12:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,217.15,44.26,1203.16,830.69,80.68,15.31,32.88,315.01,221.78,62.29,6071,18.37,NORMAL,62.29,12,1
2025-04-01T13:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,216.79,44.01,1220.1,852.77,85.08,15.19,32.61,312.02,220.6,61.43,5989,20.94,NORMAL,61.43,13,1
2025-04-01T13:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,224.65,45.95,1323.66,911.78,89.22,15.12,31.83,317.36,226.33,60.75,5943,20.38,NORMAL,60.75,13,1
2025-04-01T13:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,216.68,40.45,1251.21,747.78,85.15,16.0,34.14,326.73,223.87,61.91,6021,22.06,NORMAL,61.91,13,1
2025-04-01T13:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,240.32,56.58,1253.39,793.37,84.31,16.16,34.94,319.92,227.59,61.84,6011,23.45,FAILURE,61.84,13,1
2025-04-01T13:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,223.85,47.97,1188.64,823.94,83.25,16.05,33.19,339.76,230.5,61.46,5996,14.12,NORMAL,61.46,13,1
2025-04-01T13:19:01.525853,INJ-MOLD-6caf79,INJECTION_MOLDING,220.87,50.47,1181.5,787.69,80.55,14.26,37.03,319.23,224.74,62.38,6081,18.13,NORMAL,62.38,13,1
2025-04-01T14:19:01.525853,INJ-MOLD-78f8c6,INJECTION_MOLDING,224.63,45.44,1160.15,841.96,85.0,14.79,37.95,300.22,221.51,61.54,6001,19.37,NORMAL,61.54,14,1
2025-04-01T14:19:01.525853,INJ-MOLD-0b44f3,INJECTION_MOLDING,224.65,45.95,1318.77,911.78,89.22,15.12,45.29,378.45,226.33,60.87,5956,20.38,FAILURE,60.87,14,1
2025-04-01T14:19:01.525853,INJ-MOLD-8dc0cd,INJECTION_MOLDING,223.61,40.78,1201.27,821.08,85.6,13.5,38.19,328.46,231.19,62.04,6033,14.66,NORMAL,62.04,14,1
2025-04-01T14:19:01.525853,INJ-MOLD-d8eee5,INJECTION_MOLDING,216.17,46.41,1197.91,814.83,82.83,17.08,33.71,330.52,220.44,61.97,6024,19.42,NORMAL,61.97,14,1
2025-04-01T14:19:01.525853,INJ-MOLD-aaa028,INJECTION_MOLDING,214.68,40.01,1216.89,769.3,87.95,17.04,32.8,338.5,224.59,61.59,6009,18.04,NORMAL,61.59,14,1
